pred,ture,toa
0.2514075,0.2502,0.2458
0.2280856,0.2137,0.2235
0.25637048,0.2368,0.2499
0.21159582,0.2356,0.2085
0.27834088,0.2639,0.2703
0.29639143,0.2711,0.2882
0.22385114,0.2502,0.2209
0.25655323,0.2482,0.2501
0.2114071,0.2309,0.2093
0.23559858,0.222,0.2305
0.27573964,0.2461,0.2668
0.20445572,0.2066,0.203
0.27217653,0.2366,0.2632
0.23709211,0.2426,0.2326
0.22385114,0.2448,0.2213
0.2613829,0.2358,0.2546
0.2514075,0.2512,0.2439
0.20445572,0.2391,0.2042
0.24229506,0.2201,0.2377
0.28330556,0.2683,0.2761
0.2514075,0.2443,0.2459
0.18871963,0.2126,0.1895
0.27217653,0.2262,0.2636
0.27573964,0.2499,0.2685
0.2613829,0.2552,0.2555
0.27040425,0.257,0.262
0.28052822,0.2566,0.2751
0.2114071,0.204,0.2087
0.28052822,0.2534,0.2745
0.27806807,0.2656,0.272
0.25912705,0.2505,0.2527
0.24826737,0.2534,0.2422
0.274778,0.2576,0.2664
0.27834088,0.2504,0.2695
0.23006144,0.2526,0.2281
0.22449762,0.2256,0.2187
0.30763775,0.2379,0.2934
0.25637048,0.2551,0.249
0.25655323,0.2568,0.2506
0.22449762,0.2263,0.2193
0.21159582,0.2344,0.2083
0.20445572,0.2192,0.203
0.18871963,0.2263,0.189
0.274778,0.2628,0.2661
0.29688048,0.2501,0.2887
0.2532442,0.2355,0.2462
0.2114071,0.2142,0.2087
0.18033233,0.1972,0.1812
0.26287952,0.2335,0.2568
0.1678741,0.2249,0.1712
0.22014044,0.1894,0.2144
0.2514075,0.2265,0.2443
0.25412276,0.2384,0.2477
0.2188961,0.2112,0.211
0.18871963,0.2084,0.1889
0.28659835,0.2734,0.2773
0.24843404,0.2311,0.2419
0.27040425,0.2436,0.2614
0.20445572,0.2352,0.2027
0.26287952,0.2512,0.2557
0.22449762,0.2263,0.2191
0.20451885,0.2091,0.2022
0.26287952,0.2672,0.2561
0.20445572,0.2154,0.2028
