pred,ture,toa
0.22203691,0.1642,0.223
0.18023102,0.1593,0.1866
0.18348569,0.1698,0.1902
0.21298625,0.1914,0.2144
0.18350755,0.1686,0.1882
0.18990801,0.1899,0.1936
0.22794265,0.2344,0.2295
0.27994436,0.2008,0.275
0.19769262,0.1844,0.2046
0.26024196,0.1982,0.2558
0.1881001,0.1859,0.1915
0.19676308,0.1682,0.1998
0.18348569,0.1786,0.1904
0.29787114,0.2578,0.2915
0.23347268,0.2875,0.2327
0.18348569,0.1875,0.1897
0.19663513,0.1935,0.2025
0.18348569,0.176,0.1899
0.2675542,0.2581,0.2624
0.28472394,0.2941,0.2751
0.28917667,0.2766,0.283
0.29843503,0.277,0.286
0.29867473,0.2787,0.2812
0.35271582,0.2958,0.3302
0.24949296,0.1906,0.2436
0.2384537,0.1802,0.2361
0.21893394,0.1706,0.2219
0.19663513,0.1671,0.2022
0.17310664,0.1541,0.1819
0.18990801,0.1863,0.1937
0.1572211,0.1857,0.1708
0.1363814,0.1454,0.1551
0.13186441,0.1341,0.1523
0.13186441,0.1304,0.1523
0.15642905,0.1465,0.1691
0.19396208,0.1615,0.1955
0.21511276,0.1713,0.2183
0.2144525,0.1813,0.2175
0.17668094,0.1693,0.185
0.17668094,0.1579,0.185
0.16299543,0.1439,0.1748
0.18023102,0.1513,0.1864
0.19684681,0.1623,0.2005
0.19695222,0.1697,0.203
0.16299543,0.1588,0.1747
0.15642905,0.1467,0.168
0.19676308,0.1691,0.1995
0.21008155,0.1662,0.2127
0.19380684,0.1617,0.1964
0.15078624,0.1598,0.1638
0.14828105,0.1799,0.1618
0.17310664,0.1539,0.1829
0.17668094,0.1574,0.1849
0.17033438,0.1562,0.1801
0.19676308,0.1611,0.1997
0.16542368,0.1425,0.1773
0.18348569,0.1511,0.1904
0.17033438,0.1496,0.1801
0.17033438,0.1456,0.1797
0.18350755,0.1503,0.1885
0.18023102,0.1521,0.1857
0.18348569,0.15,0.1894
0.16267398,0.1418,0.174
0.17310664,0.1476,0.1833
0.15642905,0.1424,0.1686
0.19676308,0.1605,0.1989
0.15642905,0.1483,0.1682
0.15983321,0.1409,0.1717
0.2080625,0.1645,0.2119
0.24318074,0.1916,0.2434
0.17668094,0.1631,0.1852
0.15741336,0.1523,0.1695
0.18350755,0.1511,0.189
0.15300412,0.1461,0.1669
0.14828105,0.1492,0.1622
0.22617331,0.219,0.2256
0.24112481,0.2876,0.2377
0.22863509,0.2557,0.2287
0.2403503,0.2477,0.2398
0.20425022,0.1938,0.2072
0.19792147,0.1749,0.2012
0.25993645,0.2231,0.2576
0.24701211,0.2264,0.247
0.19402622,0.1719,0.1975
0.18907674,0.1634,0.1919
0.16663152,0.1658,0.1778
0.2384537,0.1827,0.2363
0.19695222,0.181,0.2033
0.20425022,0.18,0.2075
0.16470392,0.1627,0.1762
