pred,ture,toa
0.20038706,0.2021,0.2436
0.19248867,0.1877,0.2393
0.20401694,0.1923,0.2443
0.19279511,0.169,0.2386
0.15284619,0.1705,0.2007
0.2605093,0.2143,0.2881
0.1878448,0.1846,0.2279
0.17873217,0.1769,0.2189
0.20401694,0.1853,0.2447
0.19279511,0.1797,0.2385
0.16817763,0.1793,0.2113
0.19817434,0.1837,0.2342
0.19647808,0.1903,0.2413
0.14330731,0.1716,0.1953
0.1956179,0.2022,0.2355
0.19817434,0.1992,0.234
0.19279511,0.1871,0.2361
0.18423773,0.1838,0.2227
0.16716313,0.1666,0.2127
0.19133484,0.1747,0.2312
0.18423773,0.175,0.221
0.19817434,0.1789,0.2332
0.19133484,0.176,0.2306
0.1673271,0.1512,0.2154
0.19647808,0.1623,0.2425
0.17873217,0.1587,0.2182
0.19817434,0.1777,0.2341
0.19133484,0.1804,0.231
0.19279511,0.179,0.2362
0.19133484,0.1799,0.2313
0.16716313,0.1687,0.2131
0.17975211,0.1696,0.22
0.1878448,0.1637,0.2252
0.16753301,0.1661,0.2078
0.1878448,0.1746,0.2255
0.1673271,0.1705,0.2145
0.20401694,0.1768,0.245
0.19133484,0.1801,0.2301
0.19133484,0.178,0.2314
0.1878448,0.1679,0.2263
0.19133484,0.1715,0.2293
0.16222431,0.1585,0.2057
0.19817434,0.1717,0.2325
0.1956179,0.1728,0.2351
0.16716313,0.173,0.2132
0.1878448,0.1646,0.2256
0.16222431,0.1623,0.2056
0.19133484,0.1639,0.2297
0.19279511,0.181,0.2361
0.18423773,0.1727,0.2219
0.19133484,0.18,0.2321
0.19279511,0.1857,0.2381
0.1878448,0.1733,0.2254
0.19162953,0.1717,0.2286
0.19647808,0.185,0.2404
0.16817763,0.1641,0.2099
0.1563298,0.1336,0.2012
0.14139289,0.1232,0.1913
0.13525173,0.12,0.185
0.1357811,0.1183,0.1852
0.13691977,0.1199,0.1879
0.18423773,0.1593,0.221
0.21009201,0.1909,0.2506
0.1563298,0.1492,0.2028
0.14139289,0.1229,0.1912
0.14052245,0.1329,0.1893
0.17873217,0.1523,0.219
0.14139289,0.1285,0.1917
0.1878448,0.1706,0.2265
0.24561988,0.2163,0.2688
0.16222431,0.166,0.2065
0.16753301,0.1694,0.2098
0.22681972,0.1971,0.2589
0.23591779,0.2018,0.2673
0.16753301,0.183,0.2087
0.1563298,0.1534,0.2031
0.23048384,0.1819,0.2624
0.26540604,0.2099,0.2872
0.18564995,0.1944,0.2248
0.18544473,0.1986,0.2302
0.14755413,0.1722,0.2016
0.19460258,0.1832,0.2336
0.14882898,0.1718,0.2035
0.14052245,0.1451,0.1897
0.25806418,0.1698,0.2801
0.19279511,0.1884,0.2366
0.27718914,0.2261,0.303
0.18964049,0.2238,0.2313
0.15284619,0.1872,0.2007
0.19279511,0.1898,0.2388
0.19460258,0.175,0.2335
0.2272046,0.1826,0.2552
0.1873443,0.1636,0.2245
0.14263916,0.144,0.1937
0.18423773,0.1506,0.2216
0.15760465,0.156,0.2036
0.14295429,0.153,0.1945
0.14253236,0.1623,0.192
0.23966554,0.2161,0.274
0.24059625,0.2199,0.2702
0.2272046,0.2007,0.2559
0.25981072,0.2124,0.2843
0.29370642,0.2919,0.3153
0.19133484,0.2077,0.2305
0.2040342,0.1709,0.2477
0.16400273,0.1548,0.209
0.27496538,0.215,0.3022
0.22199874,0.2297,0.2527
0.18964049,0.1956,0.2304
0.19133484,0.1772,0.2323
0.1878448,0.1733,0.2251
0.16400273,0.1869,0.2089
0.19460258,0.1946,0.2328
0.23048384,0.2248,0.2617
0.23966554,0.2429,0.2717
0.23966554,0.24,0.2729
0.23591779,0.2438,0.2643
0.24059625,0.2098,0.2687
0.16716313,0.1787,0.2128
0.14052245,0.168,0.1889
0.13146393,0.194,0.1872
0.17778027,0.1785,0.2191
0.16716313,0.157,0.2134
0.14928062,0.1428,0.1966
0.20290576,0.1761,0.2462
0.20290576,0.1627,0.2474
0.20401694,0.2005,0.2456
0.11902522,0.2361,0.1839
0.14818136,0.2665,0.205
0.14928062,0.1724,0.1977
0.14897168,0.16,0.2006
0.16222431,0.1733,0.2055
0.1878448,0.1446,0.2254
0.15760465,0.1579,0.2051
0.19279511,0.1765,0.2381
0.16693659,0.1676,0.214
0.1673271,0.156,0.2157
0.19133484,0.1706,0.2324
0.16693659,0.1534,0.2138
0.19133484,0.1756,0.2313
0.16753301,0.1512,0.2073
0.16716313,0.1474,0.2134
0.16753301,0.1533,0.209
0.14263916,0.1519,0.1931
0.19817434,0.1732,0.2333
0.20038706,0.2017,0.2432
0.21009201,0.1743,0.2486
0.1673271,0.1512,0.2147
0.1956179,0.1652,0.2356
0.1873443,0.1651,0.2235
0.16760018,0.1515,0.2122
0.14330731,0.1334,0.1953
0.14928062,0.1412,0.1973
0.15284619,0.1479,0.1997
0.16753301,0.1404,0.2088
0.26325765,0.1982,0.2913
0.22681972,0.1963,0.2606
0.2521018,0.2648,0.2765
0.35365725,0.3357,0.3502
0.35814822,0.3115,0.3532
0.19715822,0.2674,0.2415
0.1524553,0.1971,0.2017
0.1878448,0.2164,0.2274
0.15284619,0.1407,0.1992
0.15284619,0.1368,0.2008
0.17778027,0.1534,0.2198
0.1878448,0.1583,0.228
0.23591779,0.1727,0.2657
0.1878448,0.1986,0.2268
0.29440963,0.2818,0.3158
0.15760465,0.1452,0.2043
0.1673271,0.1621,0.2159
0.17778027,0.1568,0.2192
0.16693659,0.1511,0.2135
0.16753301,0.1453,0.2088
0.16753301,0.1615,0.2091
0.14263916,0.1498,0.1936
0.14330731,0.1355,0.1949
0.15760465,0.1479,0.205
0.19817434,0.1761,0.2327
0.23591779,0.2176,0.2641
0.21009201,0.2079,0.2506
0.19133484,0.1731,0.2313
0.1673271,0.1503,0.2158
0.1563298,0.1435,0.2016
0.1563298,0.1465,0.2031
0.16693659,0.1467,0.2136
0.17778027,0.1522,0.2193
0.17975211,0.155,0.2209
0.15284619,0.1359,0.1994
0.16716313,0.1543,0.2127
0.19162953,0.1568,0.2285
0.16817763,0.1504,0.2112
0.14928062,0.1358,0.1973
0.1878448,0.157,0.2265
0.18423773,0.1541,0.2223
0.1563298,0.1387,0.2012
0.15760465,0.1429,0.2044
0.16222431,0.1396,0.2056
0.15284619,0.138,0.1992
0.16753301,0.1451,0.2088
0.16716313,0.1467,0.2133
0.23048384,0.1676,0.2628
0.1878448,0.1703,0.2252
0.17975211,0.1625,0.2209
0.14928062,0.1438,0.1973
0.13928662,0.1671,0.1927
0.20038706,0.1806,0.243
0.26099542,0.2051,0.2858
0.20290576,0.1724,0.2469
0.19279511,0.1627,0.2361
0.16222431,0.1426,0.2069
0.16693659,0.1622,0.2139
0.27692378,0.245,0.2944
0.19647808,0.2124,0.2411
0.17873217,0.1871,0.2184
0.14253236,0.1485,0.1921
0.1412552,0.1329,0.1904
0.19647999,0.1944,0.2335
0.26862183,0.233,0.2852
0.2651349,0.2292,0.2815
0.26862183,0.23,0.2852
0.20401694,0.1974,0.2446
0.24260508,0.21,0.2727
0.19133484,0.1737,0.2306
0.18423773,0.1802,0.2227
0.24059625,0.1836,0.2678
0.1412552,0.1523,0.1911
0.14263916,0.1321,0.1937
0.1412552,0.1384,0.1908
0.13251394,0.1383,0.1833
0.1412552,0.1513,0.1911
0.14330731,0.1465,0.1949
0.15760465,0.152,0.2036
0.16753301,0.1488,0.209
0.19133484,0.1533,0.2296
0.1673271,0.1566,0.2152
0.18423773,0.1465,0.2216
0.13251394,0.1358,0.1834
0.13691977,0.1373,0.1878
0.14263916,0.1418,0.1934
0.1673271,0.15,0.216
0.1873443,0.1504,0.2247
0.1563298,0.1395,0.2026
0.17975211,0.1416,0.2202
0.1673271,0.1437,0.2156
0.14263916,0.1408,0.1933
0.15760465,0.1377,0.2044
0.13525173,0.1287,0.1844
0.12752698,0.1164,0.1765
0.13204917,0.1173,0.1791
0.1412552,0.1314,0.1908
0.15284619,0.1439,0.2003
0.14253236,0.1326,0.1922
0.1563298,0.1407,0.2022
0.14295429,0.1299,0.1938
0.14330731,0.1352,0.1952
0.14330731,0.1349,0.196
0.1412552,0.1298,0.191
0.15284619,0.1368,0.1991
0.14928062,0.1346,0.1977
0.16222431,0.1365,0.2053
0.1563298,0.1372,0.2011
0.14330731,0.1366,0.1949
0.13204917,0.1272,0.1811
0.13691977,0.1263,0.1885
0.13525173,0.125,0.1847
0.13691977,0.1243,0.1878
0.14295429,0.1297,0.1945
0.15284619,0.1323,0.2001
0.16760018,0.1447,0.2122
0.16817763,0.1439,0.2116
0.14052245,0.1287,0.1898
0.16753301,0.1407,0.2098
0.19279511,0.1495,0.2392
0.15284619,0.1475,0.2004
0.14330731,0.1577,0.195
0.20401694,0.2198,0.2454
0.19392355,0.2135,0.2371
0.16222431,0.1586,0.206
0.16222431,0.149,0.2057
0.1878448,0.1712,0.2256
0.21009201,0.2041,0.2516
0.1563298,0.1441,0.2024
0.16222431,0.1492,0.2064
0.1673271,0.151,0.216
0.16222431,0.1519,0.2066
0.19133484,0.1758,0.2293
0.2272046,0.1847,0.2555
0.2272046,0.1824,0.2566
0.1878448,0.1644,0.2276
0.16753301,0.1511,0.2083
0.17975211,0.1471,0.2208
0.18423773,0.1619,0.2221
0.16693659,0.1481,0.2141
0.15284619,0.1438,0.1999
0.17873217,0.1602,0.2182
0.20038706,0.176,0.2432
0.17778027,0.1552,0.2195
0.1673271,0.1505,0.2153
0.16693659,0.1473,0.2138
0.1873443,0.1649,0.2234
0.1873443,0.1608,0.2236
0.18423773,0.1562,0.2227
0.16753301,0.151,0.2096
0.16693659,0.1538,0.2135
0.14253236,0.1457,0.1925
0.19162953,0.1627,0.2288
0.19647808,0.1652,0.2413
0.20290576,0.1755,0.2474
0.16222431,0.1667,0.2064
0.18423773,0.1652,0.2227
0.19817434,0.1824,0.2346
0.16716313,0.1657,0.213
0.1873443,0.1698,0.2232
0.17778027,0.1616,0.2192
0.15760465,0.1675,0.2043
0.15760465,0.1597,0.2035
0.14295429,0.1423,0.1945
0.15284619,0.1487,0.1993
0.14330731,0.1531,0.1952
0.15760465,0.1498,0.2043
0.1878448,0.1935,0.2266
0.1878448,0.1763,0.227
0.19133484,0.1641,0.23
0.15760465,0.146,0.2043
0.1878448,0.1669,0.2267
0.19133484,0.181,0.2308
0.16693659,0.1666,0.2142
0.16817763,0.1546,0.2107
0.16716313,0.1513,0.2127
0.16753301,0.1532,0.2096
0.15284619,0.1454,0.1993
0.14295429,0.1334,0.1942
0.14253236,0.1293,0.1924
0.14928062,0.1363,0.1964
0.14928062,0.1381,0.1972
0.14052245,0.1381,0.1893
0.14263916,0.1382,0.1936
0.14253236,0.1375,0.1926
0.16753301,0.1383,0.2072
0.15760465,0.1382,0.2036
0.16753301,0.1432,0.2081
0.16760018,0.147,0.2117
0.16817763,0.1539,0.2109
0.16760018,0.1624,0.2118
0.17975211,0.1698,0.22
0.1673271,0.1765,0.2149
0.14928062,0.1456,0.1966
0.16760018,0.1663,0.2117
0.16817763,0.1534,0.2111
0.19392355,0.1953,0.2386
0.1563298,0.1371,0.2029
0.16222431,0.1526,0.2059
0.16817763,0.1457,0.2109
0.1563298,0.1384,0.2034
0.16760018,0.1404,0.212
0.1563298,0.151,0.2021
0.15284619,0.1405,0.1997
0.14928062,0.1362,0.1966
0.1873443,0.1436,0.2233
0.14928062,0.1343,0.1982
0.1412552,0.1308,0.1904
0.15284619,0.145,0.2008
0.14330731,0.1495,0.1951
0.1873443,0.1613,0.2247
0.16753301,0.1514,0.2085
0.16753301,0.1511,0.2077
0.1673271,0.1464,0.2149
0.1563298,0.1356,0.2032
0.1563298,0.1341,0.2028
0.19647808,0.1711,0.2416
0.15284619,0.1428,0.1996
0.14052245,0.1333,0.1886
0.14052245,0.1387,0.1886
0.19133484,0.1648,0.23
0.13251394,0.1268,0.1818
0.14330731,0.136,0.1947
0.13251394,0.1227,0.1835
0.14928062,0.1417,0.1965
0.16817763,0.1551,0.2102
0.1878448,0.1635,0.225
0.1412552,0.1484,0.1908
0.16753301,0.1446,0.2085
0.14330731,0.1452,0.1954
0.20290576,0.161,0.2471
0.18423773,0.156,0.2212
0.17975211,0.1616,0.2208
0.16716313,0.1745,0.2127
0.1673271,0.1935,0.2144
0.1878448,0.2009,0.2262
0.1873443,0.1721,0.2233
0.22828054,0.2019,0.2597
0.14928062,0.1442,0.1977
0.16222431,0.1524,0.2052
0.15760465,0.1523,0.2038
0.1412552,0.1449,0.1905
0.14330731,0.137,0.1955
0.19133484,0.1659,0.2323
0.20401694,0.1628,0.2441
0.19248867,0.1552,0.2402
0.17873217,0.1522,0.2189
0.16753301,0.1437,0.2085
0.16753301,0.1454,0.209
0.20514537,0.1678,0.246
0.16817763,0.151,0.2115
0.17873217,0.1512,0.2186
0.16760018,0.1523,0.2118
0.16753301,0.1506,0.2091
0.20514537,0.1721,0.2456
0.1673271,0.1531,0.2144
0.16753301,0.1449,0.2087
0.1878448,0.1544,0.2249
0.19279511,0.1717,0.2386
0.16693659,0.1599,0.2141
0.20290576,0.1851,0.2476
0.1878448,0.1743,0.2267
0.19817434,0.1655,0.2342
0.16817763,0.146,0.2108
0.16817763,0.1516,0.2103
0.1673271,0.1622,0.2159
0.1873443,0.1775,0.2242
0.17778027,0.1626,0.2197
0.17778027,0.1583,0.2199
0.1878448,0.1632,0.2271
0.16753301,0.1463,0.2076
0.1873443,0.1533,0.2244
0.16753301,0.1363,0.2088
0.16222431,0.1441,0.2068
0.19248867,0.1737,0.2394
0.19279511,0.1783,0.2361
0.16817763,0.1597,0.2109
0.16760018,0.1581,0.2118
0.16817763,0.1492,0.2099
