pred,ture,toa
0.2456843,0.2559,0.16405009
0.23100334,0.2496,0.15603387
0.23945737,0.2548,0.16083232
0.25747308,0.2618,0.17014693
0.2586871,0.2609,0.17110662
0.26804742,0.275,0.17805023
0.22787367,0.2443,0.15467903
0.22786787,0.2374,0.1565984
0.24903242,0.2536,0.16596946
0.27953246,0.2722,0.18403417
0.27483284,0.2362,0.18036477
0.2767679,0.2769,0.18250996
0.3121965,0.3128,0.20266339
0.3206164,0.3211,0.20734893
0.33751854,0.3378,0.2181313
0.34093753,0.353,0.22242166
0.31721517,0.3196,0.20565537
0.3006746,0.2962,0.19797787
0.30936196,0.3156,0.20085692
0.30930504,0.3106,0.20051822
0.30924815,0.3098,0.20029241
0.2742259,0.3024,0.18025188
0.28845042,0.2746,0.18900196
0.27605546,0.2743,0.1831874
0.28194097,0.2863,0.1862358
0.27402443,0.2766,0.18087284
0.27190962,0.2758,0.18036477
0.22717375,0.2571,0.15620324
0.27580228,0.2297,0.18335675
0.30552408,0.2622,0.20023595
0.28886068,0.297,0.19092134
0.31944,0.3182,0.20621988
0.3150735,0.3139,0.20339727
0.2919615,0.298,0.19374394
0.28864926,0.2841,0.1909778
0.30828562,0.2922,0.20130855
0.29679924,0.2879,0.19538106
0.2733227,0.2785,0.1821148
0.27327278,0.2774,0.18155028
0.27784368,0.3048,0.18505031
0.28390214,0.3005,0.18787292
0.2889571,0.3047,0.19171166
0.30377796,0.3091,0.19865529
0.29642025,0.296,0.1965101
0.28364342,0.2869,0.18747775
0.27484637,0.2912,0.18256642
0.2747963,0.2821,0.18284868
0.26221335,0.2756,0.17545344
0.25624925,0.2601,0.17234857
0.25151187,0.2543,0.16800174
0.24689606,0.2522,0.16670334
0.25493562,0.2554,0.16963886
0.25776264,0.2731,0.17246147
0.260363,0.2732,0.17421149
0.26183236,0.2712,0.17466311
0.26691556,0.2849,0.1784454
0.2768847,0.2851,0.18516321
0.2768345,0.2832,0.18375191
0.28728613,0.29,0.19052617
0.30677465,0.3103,0.19967143
0.31221014,0.3218,0.20266339
0.32321188,0.3207,0.20932476
0.33059242,0.3354,0.2155345
0.3300177,0.3316,0.21468772
0.32206935,0.3352,0.21113123
