pred,ture,toa
0.019141564,0.0315775,0.04392
0.023336753,0.0353175,0.04614
0.023336753,0.034465,0.04564
0.023336753,0.0338325,0.04526
0.019141564,0.029515,0.0427
0.023336753,0.0339425,0.04532
0.023336753,0.035785,0.04642
0.023336753,0.03474,0.0458
0.019141564,0.032045,0.0442
0.019141564,0.0331725,0.04486
0.023336753,0.033255,0.04492
0.023336753,0.0332825,0.04494
0.019141564,0.0315775,0.04392
0.023336753,0.0358125,0.04644
0.019141564,0.0322375,0.04432
0.023336753,0.0333375,0.04496
0.023336753,0.0348775,0.04588
0.019141564,0.0329525,0.04474
0.023336753,0.0357575,0.0464
0.023336753,0.0357575,0.04654
0.023336753,0.0348225,0.04598
0.023336753,0.0343275,0.04556
0.027695091,0.038205,0.04786
0.023336753,0.03606,0.04658
0.019141564,0.0325125,0.04448
0.027695091,0.0373525,0.04734
0.023336753,0.034575,0.0457
0.023336753,0.033695,0.04518
0.019141564,0.03177,0.04404
0.023336753,0.0354,0.04618
0.033012655,0.0421925,0.0502
0.027695091,0.03903,0.04832
0.027695091,0.0398825,0.04884
0.027695091,0.037325,0.0473
0.027695091,0.03837,0.04792
0.027695091,0.0372425,0.04726
0.027695091,0.038755,0.04816
0.023336753,0.03672,0.04696
0.019141564,0.0327875,0.04464
0.023336753,0.0338325,0.04526
0.023336753,0.035785,0.04642
0.027695091,0.0372975,0.04732
0.033012655,0.040735,0.04936
0.027695091,0.0382875,0.0479
0.033012655,0.0429625,0.05066
0.033012655,0.042385,0.0503
0.033012655,0.040735,0.04934
0.023336753,0.0357025,0.04636
0.019141564,0.03155,0.0439
0.023336753,0.0340525,0.04538
0.023336753,0.0360875,0.04658
0.023336753,0.0365,0.04682
0.023336753,0.036885,0.04706
0.027695091,0.039635,0.0487
0.027695091,0.03716,0.04724
0.027695091,0.0382875,0.0479
0.033012655,0.0420275,0.05012
0.027695091,0.03947,0.0486
0.027695091,0.0372425,0.04728
0.033012655,0.0409825,0.0495
0.027695091,0.038425,0.04798
0.023336753,0.036005,0.04654
0.023336753,0.0332275,0.0449
